file_name,transcription
bur_7543_4733920582.wav,ဆင်ဆာတွေ ဘာတွေ ကျရင် တော့ သင်္ကြန် အပြီး မှာ ထွက်ဖြစ်မယ်
bur_0366_7994585549.wav,ကဆုန် လ ကျတော့ မြိုင်မြို့ ရွှေမြင်တင် ဘုရားပွဲ လယ်တီ ကြက်မောက်ပွဲ စလင်း ဘုရားပွဲ လည်း ရှိတယ်
bur_5903_4155358199.wav,ရှေ့ဆက် လုပ်ဆောင်စရာတွေ ကို လုပ်ဖို့ ကျနော်တို့ ဆန္ဒရှိပါတယ်
bur_7543_5536477994.wav,ဒါပေမဲ့ ဘယ်သူ့မှ စိတ်မပျက်ကြဘူး
bur_4409_8854799992.wav,ထို အမယ်အို ၏ လက် ထဲ တွင် မုန့် အနည်းငယ် နှင့် ငှက်ပျောသီး ထည့်ထားသည့် ကြွပ်ကြွပ်အိတ်ထုတ်လေး ကို ကိုင်ထားသည်
bur_5903_9367396490.wav,ကလေး ရဲ့ ညာဘက် ဝမ်းဗိုက် မှာ သေနတ် ဒဏ်ရာ ရနေ ပြီး အသက် မျှဉ်းမျှဉ်း ရှူနေတုန်း ပါပဲ
bur_8698_7288219155.wav,အဆိုတော် မျိုးကြီး ရဲ့ သီချင်းသံ ဟာ နေ့ခင်းနေ့လည် ဆိုရင် နားထောင် လို့ ကောင်းမယ့် သီချင်းသံ ဖြစ်ပါတယ်
bur_7712_0386459807.wav,အားလုံး ကိုလည်း ငြိမ်းချမ်းစေချင်ပါတယ် လို့ သူ က ပြောတယ်
bur_7712_6344227781.wav,ကျနော် က ဒီ မှာ လက်ဝှေ့စင် အတွက် လိုအပ်တာတွေ လာကူတာ
bur_5903_6346840810.wav,ဆရာ ဦးအောင်သင်း ရဲ့ နာမည် ဟာ ကျမတို့ ရဲ့ ခေတ် ပေါ် စာပေမျိုးစေ့ နဲ့ ပတ်သက် ရင် မြန်မာစာ ဌာန မှာ အင်မတန် ထင်ကျန်ခဲ့တာပါ
bur_5362_9540538345.wav,လျှပ်စစ်မီး မရတဲ့ အတွက် ဒေသ ဖွံ့ဖြိုးမှု လူနေမှု ဘဝ နိမ့်ကျတယ်
bur_5903_7031066145.wav,နယ်စပ် ကုန်သွယ်ရေး လုပ်ငန်း လည်း စတော့မယ်လေ
bur_6118_2964877982.wav,ကျပ် သုံးထောင်ခန့် ဖြစ်လာသည် အထိ အောင်မြင်ကျော်ကြားလျက် ရှိသော ဓနုဖြူ ဒေါ်စောရီ မြန်မာ ထမင်းဆိုင် ဖြစ်သည်
bur_5903_3303596882.wav,အဲ့ဒီ တုန်းက ကျွန်မ အခြေအနေ နဲ့ လုပ်ရတာ အရမ်း ကသိကအောက် ဖြစ်တယ်
bur_7543_1167578212.wav,အဲ့ဒါနဲ့ ပဲ အသက်မွေးဝမ်းကျောင်း ပြုပါ တဲ့
bur_4409_5923401556.wav,ထို အချက် သည် အလွန် ဆိုးရွားသော လူလည် ကျသော ဗမာ စစ်တပ် လုပ်ရပ် ပင် ဖြစ်သည်
bur_0366_8396112329.wav,ဝတို့ ဒုက္ခရောက်ရင် ဒေါ်လာ သန်းပေါင်းများစွာ နစ်နာမှာ
bur_2446_5386241959.wav,ကိုဝေဠု ကလည်း ထောင့်ကိုးရာခြောက်ဆယ့်ရှစ် ခုနှစ် ကတည်းက ကြက်ခြေနီ တပ်ဖွဲ့ ထဲ ဝင်ခဲ့တယ်
bur_3260_1766700518.wav,ဒါကြောင့် ကျနော် က အချိန် လူ နေရာ ကန့်သတ်ပါမယ်
bur_7447_5796480670.wav,ဒီမှာ က တအား မအေးဘူး ဆိုတော့ ဆွယ်တာ ပါးပါးလေး နဲ့ ဆို ပို ပြီး သင့်တော်မယ် ထင်တယ်
bur_5189_0618445658.wav,အဲ့လို လူပေါင်း မှန်တော့ မြန်မာပြည်သူတွေ ရဲ့ အကျိုး ကို သယ်ပိုးနိုင်တာပေါ့
bur_7712_2691454635.wav,ကော်အစွပ် ကနေ တစ်ဆင့် ပါးစပ် နဲ့ တေ့ ပြီး ရှူလိုက်မယ် ဆိုရင်တော့ စတော်ဘယ်ရီ ပန်းသီး နွယ်ချို ပရုတ် စတဲ့ ရနံ့တွေ ကို ရရှိစေမှာပါ
bur_0644_5437091611.wav,ဒူးရင်း သည် အရသာ ချို အီ ဆိမ့် ခါး သက် မျိုးစုံ ပါသည်
bur_5189_6078149662.wav,အင်မတန် ဆိုးသွမ်း ပြီး အမေ ကို သတ်ဖို့ ကြိုးစား ပြီး မြေမြို ပြီး သေသွားရတယ်
bur_4632_5736072398.wav,ကြီးလာတော့ မိုးရွာရင် သီချင်းတွေ နားထောင်တယ်
bur_5903_4963121792.wav,အကျိုးပြု ဘက်တီးရီးယား ရရှိဖို့ ဒိန်ချဉ် ကို စားပေးသင့်ပါတယ်
bur_7712_6395677061.wav,ခဏနေ ကြာ တော့မှ ခွေးအူသံများ အဝေး ကို ပြန်ထွက်သွားပါသည်
bur_8266_6196229698.wav,ဘောလုံး အားကစားနည်း မှာ မြန်မာ ပြည်သူတို့ ၏ သည်းခြေကြိုက် အားကစားနည်း ဖြစ်သည်
bur_5189_9831591835.wav,မော်တော်ဆိုင်ကယ် နဲ့ လူ နှစ်ယောက် က လိုက်လံ ပစ်ခတ်ခဲ့ရာ မှာ ကား ကို သေနတ် သုံးချက် ထိမှန်ခဲ့ပါတယ်
bur_7865_6434586742.wav,ညီမ လည်း အခွင့် ရရင် ဒီလို ပွဲမျိုး ကို ဝင်ပြိုင်ချင်ပါသေးတယ်
bur_7712_5090622496.wav,အပြု သဘော နဲ့ ထောက်ပြတာ လို့ပဲ မြင်စေချင်ပါတယ်
bur_5362_2802077846.wav,ပြည်သူတွေ ရဲ့ အသံများ က များသထက် များလာတာ တွေ့ရ၏
bur_7543_6761526740.wav,သူတပါး အရပ် ဒေသ သွား လည် သူ က အောက်ကျို့စရာ မလိုဘူး
bur_5362_2943803935.wav,ဘုရားဘုရား သူ ပြသည့် လှေကား မှာ တော်တော် မြင့်တဲ့ လှေကားကြီး ပါ
bur_9135_8302755411.wav,ကစားပွဲများ အားလုံး ကတော့ အကြိတ်အနယ် ပါပဲ
bur_5903_2042152710.wav,အသားအရည် ကအစ ထိန်းသိမ်းနေပါတယ်
bur_5903_4501561887.wav,သူမ ၏ သတင်းဆိုး ကို ကြားသိရ ပြီးနောက် တိရစ္ဆာန်ရုံ ရှေ့ တံခါးဝ တွင် ဝမ်းနည်းကြောင်း အထိမ်းအမှတ် ပြသခဲ့သည်
bur_7712_2519503124.wav,ဗိုလ်ချုပ် စောဌေးမောင် နဲ့ နောက်လိုက် တချို့ ခွဲထွက် တည်ထောင်ထားတဲ့ လက်နက်ကိုင် အဖွဲ့ငယ်လေး ဖြစ်ပါတယ်
bur_0644_2377558963.wav,ဒါပေမဲ့ လုပ်ကွက်ကထိထိရောက်ရောက်ရှိတယ်ဆိုရင်ရိုက်တယ်
bur_5903_5407216352.wav,အဒေါ် တွေ ရှိ တော့ ဒါရိုက်တာတွေ က စမ်းရိုက်တယ်
bur_5932_8785790787.wav,ဒီမို မှာ လွတ်လပ်စွာ အမြင် မတူခွင့် ရှိတယ် ဆိုတာ မသိဘူးလား
bur_7712_0222375656.wav,ခုမှ ထိတွေ့မယ် ဆိုရင် စိတ်ပါလာအောင် ဘယ်လိုများ စည်းရုံးရမယ် လို့ ထင်လဲ
bur_5362_8342008012.wav,ဒီ အဖွဲ့ ကို မတ္တရာလွင်ပြင် လို့ အမည် ပေးထားတာပါ
bur_7543_3010918691.wav,အဲဒီ့ အခါ ကျတော့ လူနာ လည်း မသက်သာဘူး
bur_5189_3239046045.wav,ဂုဏ်ပြုခံရသူ ဆရာမ ခင်မြဇင် က စာရေးဆရာမတွေ က ကျမ နဲ့ ဆရာမကြီး ဒေါ်ခင်ဆွေဦးတို့ ကို ချစ် လို့ ဒီ ပွဲ ကို လုပ်ပေးတာပါ
bur_0644_0696534890.wav,အမေရိကန် ဆီက လေဆိပ် အသစ် တစ်ခု ရတာ တိုင်းပြည် အတွက် ဂုဏ်ယူစရာ ပါ
bur_5903_3698718313.wav,ငါးနှစ်သား အရွယ် တွင် နမ္မတူ မှာ ဘော်ဒါ နေသည်
bur_5903_5362962791.wav,ရုရှား က ခရိုင်းမီးယား ဒေသ ကို ကျူးကျော်ခွင့် ရသွားရင် ဒါက ပထမ ခြေလှမ်း ပဲ
bur_6118_7235382868.wav,ဒီ ကျား ကို ဖန်တီးမှု မှာ ကျား ကို ကျနော် စိတ်တိုင်းကျပြီ ဆိုမှ ယူပါ
bur_5189_7563882718.wav,ဝန်ကြီးချုပ် ဘာတွေ ပြောပြော ကျမတို့ ကတော့ မယုံတော့ဘူး
bur_9762_7608593333.wav,ဗြိတိန် နိုင်ငံ မှာ တရားစီရင်တာ အဲဒီလို မဟုတ်ဘူး
bur_5903_6388361712.wav,သခင်စိုး ကို ဗမာ့ တပ်မတော်သား ယူနီဖောင်း ဝတ်စေ ပြီး ရန်ကုန်မြို့ သို့ ခေါ်ဆောင်ခဲ့ကြသည်
bur_5903_8999620038.wav,ရဲ ဆိုတာ ကလည်း အားကိုးလေးစားရတဲ့ အခြေအနေ လူအင်အား ရှိမှ ရမယ်
bur_5189_4510770557.wav,ကိုယ်တိုင် က လူရွှင်တော် ကို ချစ်လွန်းလို့ ဘဝဖြတ်သန်းမှု အဖြစ် ရွေးချယ်တယ်
bur_5903_9644332001.wav,သူ က ကိုကိုးကျွန်း အကြောင်း လည်း ပါတယ်
bur_9762_3890976555.wav,သတင်းသမား တယောက် အနေနဲ့ သတင်းလွတ်လပ်ခွင့် အတွက် အမြဲတမ်း ရပ်တည်ခဲ့တယ်
bur_9135_6443210815.wav,အဲဒီ တုန်းက မကြီး တောင် အိမ်ထောင် နဲ့ မကွဲသေးဘူး
bur_3260_7166438549.wav,အိန္ဒိယ နဲ့ စစ်ရေး ဆက်ဆံမှုတွေ ပို တိုးမြှင့်တဲ့ အခါ မှာ တရုတ် ရဲ့ ငြိုငြင်တာ ရော မခံရနိုင်ဘူးလား
bur_3260_9068022803.wav,မျက်စိ ဖွင့် နား ပွင့် အသိပညာ ပေးနေသည် ဟု ခံစားမိတယ် အလုပ်ခွင် မှာက
bur_8266_8278385579.wav,အမျိုးသမီးတွေ နိုင်ငံရေး မှာ ပါဝင်မှု အား များ လာတယ်
bur_7712_7251503784.wav,အဲဒါတွေ ကြောင့် လည်းဘဲ နောက်ကြောင်း ပြန်မလှည့်ကြေး ဆိုပြီး အသံကောင်း ဟစ်နေကြတာလေ
bur_7712_4477507812.wav,မြန်မာ နိုင်ငံ ကို အမြတ်ထုတ် နေတဲ့ တရုတ် နိုင်ငံ နဲ့ လမ်းခွဲသင့်ပါပြီ
bur_6118_5790384562.wav,ဒါပေမဲ့လည်း ရဲရဲဝံ့ဝံ့ လွှတ်ရမှာ ပေါ့
bur_0366_5792572319.wav,ဖို့စ် ကုမ္ပဏီ ၏ ပြောရေးဆိုခွင့် ရှိသူ နီလ် မက္ကာသီ က အေပီ သတင်းဌာန သို့ ပြောဆိုထားသည်
bur_5189_2825679115.wav,ဦးဖေမောင်တင် ဦးခင်မောင်လတ် ဦးသိမ်းမောင် ဦးသိန်းဟန် ဦးဝန် နှင့် ဦးတင်တို့ ပါဝင်သည်
bur_0366_9881354286.wav,အခု တင်ပြတာတွေ က ပလောင် လူမျိုးတွေ ချည်းဘဲ ဖြစ်နေတာ
bur_0366_2324179810.wav,အိပ်ငိုက်နေမယ် ဆိုရင်တောင် နည်းနည်း သတိထားမိသွား ပြီး မျက်စိ ကျယ် သွားနိုင်တယ်
bur_8266_3249179441.wav,တော်တော် အိုစာကျနေတာ ကို ခန့်မှန်းမိတယ်
bur_6118_8739299137.wav,ကရင်နီပြည် မှာ သစ်တောတွေ ပြုန်းတီး လို့ မိုးတွေ မရွာဘူး
bur_9135_7676868928.wav,အခု ပြောင်းထားတဲ့ ဆံပင်ပုံစံ ကို သင်္ကြန် ပြီးတဲ့ အထိလောက် ပဲ ထားမယ်
bur_4632_1768742601.wav,မြန်မာ နိုင်ငံ ဝူရှူး အဖွဲ့ချုပ် မှ သရုပ်ဆောင် မေသဉ္ဇာဦး မျိုးသန္တာထွန်း ထက်ထက်မိုးဦး ပုံတို့ ဖြင့် ပြက္ခဒိန် ထုတ်ဝေခဲ့သည်
bur_7712_3238176373.wav,အထူးတဖြင့် ပူပြင်းတဲ့ ရက်တွေ မှာ လန်းဆန်းစေပါတယ်
bur_5362_9507140670.wav,တက်တူး ဆိုတာ ကိုယ့်ဟာကိုယ် မှန်ကြည့်ဖို့ မဟုတ်ဘူး
bur_5932_9802329350.wav,ချစ်စရာ အကောင်းဆုံး နဲ့ ဒီဇိုင်းမျိုးစုံ ဖန်တီးနိုင်မယ် ဆိုရင် အောင်မြင်တဲ့ လုပ်ငန်း တစ်ခု ကို ရရှိလာနိုင်မှာ ဖြစ်တယ်
bur_5903_6609017557.wav,အဲဒါကြောင့် မကြိုက်ဘူး ဆိုရင် အစ ကတည်းက လုံးဝ မရိုက်တော့ဘူး
bur_9135_1396555784.wav,ဦးအောင်သောင်း ရဲ့ ဇနီး မှာ အထက်တန်းပြ ဆရာမ အငြိမ်းစား ဒေါ်ခင်ခင်ရီ ဖြစ်သည်
bur_7712_5796174464.wav,သူ က တိုက်ပွဲဝင်ခဲ့တဲ့ စစ်သား တပ်မတော်သားပါ လို့ ပြောခွင့်ရခဲ့တယ်
bur_0644_1123976710.wav,ဒီ ဖွဲ့စည်းပုံ ကို လူထု က လက် မှ မခံတာ ဗျ
bur_6884_0782641794.wav,ရည်ရွယ်ချက် က အမြောက် သွန်းလုပ်ရန် ပင် ဖြစ်သည်
bur_8698_1949931036.wav,အိမ်ထောင်ပြု ပြီးရင်တော့ အိမ်ထောင်ရေး ဘက် ပို ဦးစားပေးဖြစ်မယ်
bur_7712_7099371888.wav,ဒီ နှစ် သင်္ကြန်တွင်း မှာတော့ သူမ တရားရိပ်သာ ဝင်ဖြစ်ခဲ့တယ် တဲ့လေ
bur_5932_4074027351.wav,သုံးဘူးသူ ဖတ်ဘူးသူ သာ သိနိုင်တယ် ပြောတယ်
bur_7712_3195692666.wav,ဩစတြေးလျ ဩစတြီးယား ဘော့စ်နီးယား ဖင်လန် မက်စီဒိုးနီးယား ဆွီဒင် ယူကရိန်းနိုင်ငံများ ပူးပေါင်း ပါဝင်ကြမည် ဖြစ်သည်
bur_5189_1372867385.wav,အဲဒီ ခါ ကျရင် ပုံစံကွဲ တခု ဖြစ်သွားမှာပေါ့
bur_7447_7747402294.wav,အောင်မြင်နဲ့ လုပ်ငန်း တစ်ခု ကို ရရှိလာနိုင်မှာ ဖြစ်တယ် လို့ မခိုင်လွင်ခြူး က ပြောပါတယ်
bur_5903_3187293861.wav,ဖုန်း နဲ့တော့ အလှအပလေးတွေ ရိုက်ဖြစ်ပါတယ်
bur_5903_1311639034.wav,ကုန်းပွဲ ဆိုတာက သံဃာတော်တွေ ကို ဆွမ်း လောင်းလှူ ပြီး ဇာတ်သဘင်တွေ နဲ့ ကျင်းပတာပါ
bur_0644_7108729873.wav,လူသူ ကင်းမဲ့နေတဲ့ ဟောဒီ လယ်ကွက်ကြီး ကို မဲမှောင်မှောင် ကောင်းကင်ကြီး က အုပ်မိုးထားသည်
bur_2446_3241413490.wav,သူတို့ ဘက် က ငြိမ်းငြိမ်းချမ်းချမ်း တွေ့ဖို့ ပြောတာလေ
bur_5932_3224517542.wav,နိုင်ငံရေး ပါတီ မှာ လုပ်ခဲ့တာတွေ အားလုံး ကို ယူမလာဘူး
bur_3260_2519795541.wav,ကိုင်တို့ က ကချင်မြေ မှာ တနေရာ ပြီး တနေရာ သွားတယ်
bur_5903_9926694423.wav,ကချင် ပြည်သူတွေ ကတော့ သယံဇာတ ရဲ့ အကျိုးကျေးဇူး ကို မခံစားရတာ ကြောင့် ဒေါ်ကြူကြူသန်း က ရှင်းပြပါတယ်
bur_9135_9446435299.wav,အခွန် မပေးရတော့ နည်းနည်း ချောင်လည် လာတယ်
bur_5903_7853565830.wav,အဘွား ကို စည်ပင် က ဖမ်း ပြီး မှော်ဘီ ဝါးနက်ချောင်း ကို ပို့ဖူးတယ်
bur_5189_2595460631.wav,ဒီ ကာလ အတွင်း တော့ အန်ကယ်တို့ ပဲ လက်လှမ်း မမီသလား တော့ မသိဘူး
bur_0366_5805810783.wav,ဘယ်သူ ပဲ သမ္မတ ဖြစ်ဖြစ် ကြိုက်ခြင်း မကြိုက်ခြင်း မရှိဘူး
bur_5903_5269895062.wav,ငရဲမင်းကြီး က သူတော်ကောင်းများ ကို နတ်ပြည် တင်မည့် သဘော ဟု ပင် ထင်မိသည်
bur_5903_8611644075.wav,တစ်ချိန် ခန်း ပြင်သစ် နိုင်ငံ ကို ပြန် ရောက်လာတဲ့ အခါ သူ့ ကိုယ်တိုင်ရေး အတ္ထုပ္ပတ္တိ ကို ရေးပါလိမ့်မယ်
bur_7543_9810284512.wav,တခြား ဘယ်မှာ လုပ်ဖြစ်ဦးမယ် ဆိုတာတော့ မစဉ်းစားရသေးဘူး
bur_7712_7875320422.wav,စန္ဒာကေတို့ အိုမီဂါတို့ လိုက် လုပ်ကြသည်
bur_5189_5750585623.wav,ဒီ ကိစ္စ အတွက် အကုန်လုံး တန်းတူညီတူ ပေါ့
bur_0366_3464087366.wav,ဇာတ်တိုက်မထား ပေမယ့် ဇာတ်လမ်း က ဒီမှာ ချပြရတော့မှာ
bur_6884_9697996718.wav,အခုလို ဆိုတော့ အကောင်းဆုံး တော့ ကိုယ့် ဘက် က ပြန် မျှော်လင့်တာ ပေါ့နော်
bur_5903_5204925064.wav,အဲ့လို လုပ်မယ် ဆို တစ်ချိန် မှာ အရပ် ပုတာ ကျကျလာမှာ
bur_5932_3963156252.wav,ကျန်းမာရေး အတွက် ပါ ကောင်းတယ် လို့တော့ ကြားဖူးပါတယ်
bur_3260_6350088007.wav,ဒီ ခေတ် မှာ ကလေးတွေ ဝီရိယ လိုနေတယ်
bur_4409_8932231638.wav,အဆိုတော် ထူးဝါး ၏ အမည် အရင်း မှာ စောတင်ထွေးအေး ဖြစ်သည်
bur_3260_5511373351.wav,ကလေးမလေးတွေ ကို သော့ခတ် ပြီး ချည်တဲ့ သံကြိုးတွေ ရော လက်ထိပ်တွေ ဘာတွေ ရော သူ့ အိမ် ထဲ မှာ မိတယ်
bur_5189_8576465436.wav,ဘာတိုမြူ က အန်ရီကေး ဟာ ဘာစီလိုးနား အတွက် အသင့်တော်ဆုံး နည်းပြပါ
bur_7712_8024163041.wav,တချို့ ကလည်း ပြောတယ် မင်္ဂလာဆောင်တယ် ဆိုတာ အိမ်ထောင်ကျတာ ထောင်ကျတယ် ပေါ့
bur_6118_4702321900.wav,ပြိုင်ပွဲဝင် နှစ်ဆယ့်တစ်ယောက် ထဲ က ဗင်နီဇွဲလား မယ် အစ္စဗယ်လာဆန်တီယာဂို က သရဖူ ဆွတ်ခူးသွားတာ ဖြစ်ပါတယ်
bur_5189_1554549339.wav,ဒါ ဟာလည်း အပြီးအပိုင် ထုတ်တာ မဟုတ်ပါဘူး
bur_0366_2701213104.wav,ကမ္ဘာအနှံ့ မှ သတင်း အချက်အလက်တွေ ကို သိနိုင်သည်
bur_8266_8779089478.wav,သေနတ် မကိုင်ဖူးသော အရပ်သားများ အတွက် ဘာမှ မဖြစ်လောက်
bur_5362_3126380924.wav,ဒါ ကို ဘယ်သူ မှလည်း အပြစ် ပြော လို့ မရဘူးလေ
bur_5903_5412987766.wav,လူကြီးလူကောင်းတွေ လုပ်ခဲ့တာ ကို ချီးကျူး ဂုဏ်ပြု မှတ်တမ်းတင်ရမယ်
bur_5903_7467664540.wav,အိန္ဒိယ နဲ့ မြေ အနေအထား ကွာတယ် ဆိုတာ ကလည်း ဒီ မှာက တောင်တွေ ဝိုင်းထားတဲ့ ကုန်းပေါ် မှာ ဖြစ်နေတာပေါ့ ဟု ဦးကံချွန် က ပြောသည်
bur_7543_2379815859.wav,ဒေါ်အောင်ဆန်းစုကြည် ရဲ့ ဆုံးဖြတ်ချက် ဟာ စွန့်စားရတဲ့ ဆုံးဖြတ်ချက် ပါ
bur_3260_2005657470.wav,မြန်မာ ကောင်စစ်ဝန်ရုံး ကလည်း အလုပ်သမား ဥပဒေများ ချမှတ် ကျင့်သုံး လျှက် ရှိကြောင်း ပြောသည်
bur_7712_9089728933.wav,ဆရာမကြီး ဒေါ်ခင်နှင်းယု ရေးတဲ့ မြားစစ်သည် ဝတ္တု ကို သရုပ်ဆောင်ထားသည်
bur_0644_2206490930.wav,ကျောက်တော် မြို့နယ် မှာတော့ လယ် ဧက ထောင်နဲ့ချီ ရေမြုပ်နေတဲ့ အတွက် ပျက်စီးမှုတွေ အတော်များတယ် လို့ ဆိုပါတယ်
bur_3260_7896391923.wav,ဆိုနီ ကုမ္ပဏီ ကို ဆိုင်ဘာတိုက်ခိုက်မှု ပြုလုပ်ခဲ့တာ နဲ့ မဆိုင်ဘူး ဆိုတဲ့ ပြောဆိုချက် ကို ပယ်ချလိုက်ပါတယ်
bur_3260_0247720476.wav,ကျွန်တော် က ဆမ်အလာဒိုက်စ် ကို လေးစားပါတယ်
bur_0366_6034859929.wav,လမ်းထဲ မှာလည်း ဖုန်း အကြောင်း ဓမ္မာရုံ လည်း ဖုန်း အကြောင်း
bur_8698_9575902048.wav,ကရင် တိုင်းရင်းသူ နော်ထက်ထက် သည် ဝဲဒေါင့် ကျေးရွာ တွင် နေထိုင်သူ ဖြစ်သည်
bur_9135_1953025295.wav,အဲဒီလို ပြောရင် အရေးယူသင့်တာတွေ အရေးယူနေပါတယ်
bur_7447_1046309250.wav,ရှေးရိုးစွဲဝါဒသမား ကွန်ဆာဗေးတစ်ဗ် ပါတီဝင်တွေ ကို ဆန့်ကျင်သူတွေ ဖြစ်တယ်
bur_5189_0596441616.wav,တစ်ဦးချင်း တစ်ယောက်ချင်းစီ က စည်းကမ်း ရှိမှ ဖြစ်မှာလေ
bur_7865_4784756681.wav,ကျောပိုးအိတ် လွယ် ကာ ရောက်လာတတ်သည့် ခရီးသွားများ ကတော့ အခြေအနေအမျိုး ကို ဖြစ်စေရောင့်ရဲနိုင်ကြသည်
bur_5189_3998785038.wav,သီချင်း ပုံစံ ရိုးစင်း ပေမယ့် ထူးခြားတဲ့ အကျိုးပြု သီချင်းကောင်း တပုဒ် ပါ
bur_8266_8919984976.wav,ရွှေမှုံ အတွက် ပရိသတ် က အားတစ်ရပ် ပါ
bur_8698_9547104219.wav,ကျွန်မ ကိုယ်တိုင် နှလုံးသား ထဲ ရနေ လှိုက်လှိုက်လှဲလှဲ ဆိုထားတဲ့ အခွေလေး တစ်ခွေ ဖြစ်ပါတယ်
bur_7712_5186741308.wav,တကယ်တမ်း ပေးမယ် ဆိုရင် စုငွေ အတိုးနှုန်း နဲ့ရော ဘယ်လို ညှိနှိုင်းမလဲ
bur_3260_5572071181.wav,လာဘ်စားမှုများ မကြာခဏ ဖြစ်ပေါ်လျက် ရှိသည့် ဗဟိုအစိုးရ ကို အမြဲတစေ ပစ်မှတ်ထားသည်
bur_5189_2626747596.wav,ဆရာ ဆောင်းဝင်းလတ် က စင် ပေါ် တက် ၍ ကွေးနေအောင် ကသည်
bur_0366_1646531960.wav,အစ္စရေး ရေဒီယို ၏ အဆို အရ နာတစ်ဗ် ဟာ ပစ်ခတ်ခံရမှု တွင် တစ်စုံတစ်ရာ ထိခိုက်ဒဏ်ရာရမှု မရှိခဲ့ကြောင်း သိရသည်
bur_7712_3149547070.wav,ဝမ်းသာတယ် ဟု ကျွန်းလှ မြို့ နေ အမျိုးသား တစ်ဦး က ပြောသည်
bur_5903_2624518727.wav,သရုပ်ဆောင် မင်းအုပ်စိုး က လုံခြုံရေးများ ကို မချေမငံ ပြန် ဆက်ဆံခဲ့သည်
bur_7865_8692149038.wav,ကင်မရာ ကို ကြည့် ပြီး ရွေးချစတမ်း ဆိုရင် အခြား ဖုန်းတွေ ကို ကောင်းကောင်း စိန်ခေါ်နိုင်ပါတယ်
bur_5903_5858890850.wav,ဘယ်လို ပုံစံလဲ ဆိုတာ ထွက်မလာသေး လို့ မသိသေးဘူး
bur_5932_2616852490.wav,အငြိမ်းစား တပ်သား မောင်သိန်း သည် ဒလ ဘက်ကမ်း ၌ သမ္မာန် ခတ်နေကြောင်း သိရသည်
bur_0366_9631929741.wav,နှစ်ထောင့်ဆယ့်ရှစ် ကမ္ဘာ့ဖလား အတွက် မဲခွဲ ဆုံးဖြတ်တာ ကို စိန့်ပီတာစဘာ့ဂ် မြို့ မှာ ပြုလုပ်ခဲ့တာ ဖြစ်ပါတယ်
bur_5932_5691798916.wav,ပြည်တွင်း မှာ ရှိသူတွေ ကလည်း အသက်မွေးဝမ်းကျောင်းတွေ တိတိကျကျ မရှိဘူး
bur_8266_5710933687.wav,မျှော်လင့်ချက် မိုးကုပ်စက်ဝိုင်း က ဆုံးသွားတယ် ရယ်လို့ မရှိပါဘူး
bur_4632_2811248794.wav,ဘယ်လောက် ပဲ အင်တာနက်လိုင်း မကောင်းပါစေ မရ ရအောင် အားပေးကြတယ်
bur_7865_2238848135.wav,တချို့ က အိပ်ရေးပျက် ခံနိုင်အောင် ဆိုပြီး သုံးကြတယ်
bur_5903_3712954765.wav,ကလေး စာကြည့်တိုက် ဆိုတာ ကတော့ ကြား တောင်မှ မကြားဖူးတဲ့ အရာ ပါ
bur_0644_5910308187.wav,ကျနော် ရန်ကုန် ကနေ ထားဝယ် ကို ကားလမ်း ကနေ သွားကြည့်တဲ့ အခါ စုစုပေါင်း ဆယ့်ရှစ်နာရီ ကြာပါတယ်
bur_0366_2002523206.wav,ကမ္ဘာစစ်အင်အား ညွှန်းကိန်း တွင် အမေရိကား က ထိပ်ဆုံး မှ ရပ်တည်နေ ပြီး ဆိုမားလိယ က အောက်ဆုံး ၌ ရှိနေသည်
bur_3260_8048421989.wav,ဆိုတာတွေ က အရူး ထကြတဲ့ ကိစ္စတွေ ပါ
bur_7865_7411989646.wav,လာမည့် သမ္မတ ရွေးကောက်ပွဲ တွင် အလားအလာ ကောင်းနေသည်
bur_0366_7415229467.wav,ထိုင်း သတင်းဌာနတွေ မှာတောင် ရုပ်သံဖိုင်တွေ နဲ့တကွ ဖော်ပြထားတာတွေ ရှိပါတယ်
bur_5362_1198739818.wav,တိုင်းရင်းသားတွေ ပညာ မတတ်ဘူး ဆို ပြီး ဆက် မိုက်ရိုင်းပြနေတာ
bur_5903_5725697397.wav,နောက်ဆုံး လေးပွဲဆက် နိုင်ပွဲ ပျောက်ဆုံးနေ ပြီး ပွဲတိုင်း ဂိုး ပေးထားရပါတယ်
bur_7712_4902005284.wav,ဒီမာရီယာ မပါတဲ့ အာဂျင်တီးနား အသင်း အနည်းငယ် အားနည်းနေ ပေမယ့် အာဂျင်တီးနား ကိုပဲ ရွေးချယ်ချင်ပါတယ်
bur_3260_9389257430.wav,နိုင်ငံခြား မှာ ပို့ထား ကျောင်းကောင်းတွေ တက်နေကြသလား
bur_8266_5356775664.wav,အစိုးရ အနေနဲ့ ပေးတဲ့ ကတိ တည်ဖို့ ပါပဲ
bur_5903_3962742090.wav,ဘာ ဆေး ပဲ သောက်သောက် ကိုယ် သောက်တဲ့ ဆေး ဟာ ဆိုးကျိုး သိပ် မရှိဖို့ တော့ လိုပါတယ်
bur_5932_8569242399.wav,သွားရင်း နဲ့ ဟိုဘက် တရုတ်ပြည် မှာ အိမ်ထောင်ကျတာ အများကြီး
bur_5362_1602889110.wav,အဲဒီတော့ ကျနော်တို့ က ဒီ အခြေအနေလေး ကို သဘောကျတယ်
